ID,GRE Score,TOEFL Score,University Rating,SOP,LOR ,CGPA,Research,Admitted,Age,Location,First_Generation
ID_003115,,99.0,4,2.55,4.75,8.74,1,1,29,Asia,0
ID_003116,316.0,104.0,2,,3.28,8.2,1,0,28,Europe,1
ID_003117,317.0,107.0,2,5.28,2.81,8.48,0,1,32,Asia,1
ID_003118,331.0,117.0,3,4.13,3.86,7.67,0,1,29,Asia,0
ID_003119,331.0,,5,6.01,5.21,,1,1,27,Asia,0
ID_003120,314.0,104.0,2,2.66,4.5,8.4,0,0,27,North America,0
ID_003121,333.0,114.0,4,4.24,4.7,,1,1,35,Europe,1
ID_003122,300.0,102.0,3,1.94,1.27,8.91,1,1,20,Asia,0
ID_003123,329.0,112.0,5,4.08,3.83,9.15,1,1,29,Asia,0
ID_003124,304.0,100.0,2,2.09,1.5,8.84,0,0,30,Asia,1
ID_003125,307.0,110.0,2,2.54,3.6,7.63,0,0,24,Africa,0
ID_003126,316.0,110.0,3,3.14,3.46,,0,1,23,North America,1
ID_003127,301.0,,1,3.6,1.52,6.7,0,0,21,Africa,1
ID_003128,296.0,96.0,2,3.08,1.89,6.04,0,0,27,North America,1
ID_003129,336.0,118.0,4,4.0,3.16,9.18,1,1,22,Asia,0
ID_003130,321.0,108.0,3,2.99,3.19,7.93,1,1,23,Europe,0
ID_003131,323.0,109.0,2,3.36,1.71,10.31,1,1,31,South America,1
ID_003132,294.0,95.0,2,0.54,3.13,8.02,0,0,26,South America,0
ID_003133,298.0,,3,,3.91,,0,0,29,Asia,1
ID_003134,326.0,113.0,4,4.04,4.89,9.42,0,1,28,Africa,0
ID_003135,332.0,117.0,4,4.82,5.62,,1,1,21,Europe,1
ID_003136,313.0,105.0,2,2.84,1.87,7.01,0,0,22,North America,1
ID_003137,312.0,101.0,3,2.23,4.62,8.27,0,1,23,Asia,0
ID_003138,,100.0,1,1.45,1.18,7.74,0,0,29,Europe,0
ID_003139,326.0,103.0,4,3.99,4.18,10.2,1,1,20,Europe,0
ID_003140,325.0,112.0,3,2.25,2.48,,1,1,26,North America,0
ID_003141,329.0,118.0,2,4.54,2.61,9.21,1,1,21,Europe,1
ID_003142,305.0,,2,3.83,4.83,6.8,0,0,24,Africa,1
ID_003143,307.0,103.0,2,2.68,3.74,,1,1,34,Africa,0
ID_003144,,106.0,2,1.22,4.16,8.61,0,1,20,Africa,0
ID_003145,311.0,101.0,2,2.89,3.19,,1,1,22,Europe,1
ID_003146,310.0,,3,3.57,4.59,9.28,1,1,31,Africa,0
ID_003147,328.0,109.0,4,4.24,3.0,10.01,1,1,21,North America,0
ID_003148,316.0,105.0,2,2.91,3.04,8.16,0,1,20,Europe,0
ID_003149,307.0,104.0,2,2.51,3.38,,0,0,26,South America,0
ID_003150,341.0,120.0,4,5.32,4.45,12.84,1,1,24,Europe,1
ID_003151,311.0,,2,2.78,2.74,6.69,0,0,20,North America,1
ID_003152,319.0,112.0,2,2.83,6.04,7.62,1,1,25,South America,0
ID_003153,302.0,97.0,1,1.82,1.03,5.71,0,0,35,Europe,1
ID_003154,,103.0,3,,3.29,8.55,0,1,24,Africa,0
ID_003155,325.0,,4,4.83,3.77,8.5,1,1,34,Asia,0
ID_003156,323.0,110.0,4,4.3,4.04,9.63,1,1,22,Asia,0
ID_003157,310.0,99.0,1,3.78,1.67,7.42,0,0,31,Africa,1
ID_003158,326.0,111.0,3,2.31,2.05,8.63,0,0,26,Asia,1
ID_003159,328.0,110.0,4,,3.35,9.73,1,1,35,Asia,1
ID_003160,324.0,109.0,2,3.53,3.73,9.03,1,1,30,Africa,1
ID_003161,329.0,114.0,2,1.88,3.33,9.41,1,1,29,Africa,1
ID_003162,324.0,110.0,3,3.1,3.09,8.28,1,1,28,Europe,0
ID_003163,323.0,112.0,4,4.25,4.05,7.79,1,1,33,Europe,0
ID_003164,319.0,,3,3.81,4.38,7.88,1,1,32,Africa,1
ID_003165,323.0,109.0,3,1.96,2.63,7.18,1,1,32,North America,1
ID_003166,312.0,108.0,3,3.49,3.52,8.41,1,1,28,Asia,1
ID_003167,324.0,112.0,4,4.23,4.46,8.76,1,1,33,Europe,0
ID_003168,312.0,99.0,1,2.99,3.0,,1,1,28,Asia,1
ID_003169,305.0,105.0,2,2.77,2.71,7.31,0,1,21,South America,0
ID_003170,324.0,105.0,3,2.61,4.62,,1,1,35,Africa,0
ID_003171,314.0,106.0,2,,4.45,9.11,0,0,22,North America,1
ID_003172,330.0,114.0,4,4.58,4.23,9.96,1,1,26,South America,0
ID_003173,324.0,114.0,2,2.71,1.54,9.78,1,1,24,South America,0
ID_003174,304.0,96.0,3,,3.71,7.99,0,0,21,South America,1
ID_003175,302.0,101.0,4,5.79,4.4,8.0,0,1,22,Africa,0
ID_003176,323.0,110.0,2,,2.75,7.68,1,1,29,Europe,1
ID_003177,,105.0,2,1.75,2.07,9.23,0,0,25,Africa,0
ID_003178,303.0,105.0,1,3.03,2.91,8.87,0,0,32,Europe,1
ID_003179,306.0,109.0,2,3.9,4.11,6.83,0,0,26,South America,1
ID_003180,315.0,101.0,3,3.73,4.79,,0,1,28,South America,0
ID_003181,330.0,113.0,4,4.21,3.56,9.35,1,1,20,North America,1
ID_003182,311.0,107.0,2,2.44,3.84,,1,1,30,Europe,0
ID_003183,310.0,97.0,1,3.33,4.16,8.27,0,0,26,South America,0
ID_003184,316.0,105.0,3,,2.53,8.78,0,1,27,Asia,1
ID_003185,311.0,104.0,3,,4.76,7.8,0,1,31,North America,0
ID_003186,320.0,111.0,4,5.06,3.6,8.99,1,1,33,Africa,1
ID_003187,298.0,105.0,2,4.6,1.99,8.04,0,0,22,North America,0
ID_003188,308.0,105.0,4,2.65,3.81,,0,1,23,Asia,0
ID_003189,326.0,114.0,3,3.43,3.45,9.97,1,1,29,Europe,1
ID_003190,310.0,102.0,3,5.69,2.14,8.44,1,1,25,Africa,0
ID_003191,338.0,112.0,5,3.66,4.75,11.48,1,1,29,Africa,0
ID_003192,323.0,111.0,5,3.88,4.48,8.09,0,1,35,Europe,0
ID_003193,,110.0,3,2.73,2.84,9.52,1,1,26,North America,0
ID_003194,314.0,106.0,2,5.43,2.69,8.45,0,0,32,South America,0
ID_003195,297.0,98.0,2,0.81,2.59,8.11,0,0,33,North America,0
ID_003196,299.0,99.0,2,4.37,4.17,7.06,0,0,23,Asia,0
ID_003197,,106.0,3,4.03,2.03,8.41,0,1,27,South America,0
ID_003198,293.0,96.0,2,1.17,3.22,7.4,0,0,24,North America,1
ID_003199,,100.0,2,1.13,3.64,9.04,0,1,20,Europe,0
ID_003200,,105.0,3,3.08,1.17,9.09,1,1,23,Asia,0
ID_003201,320.0,115.0,4,,4.87,9.19,0,1,22,Asia,1
ID_003202,,113.0,4,4.44,4.01,8.77,1,1,28,Asia,1
ID_003203,307.0,,2,1.89,2.43,7.56,0,0,27,South America,1
ID_003204,314.0,104.0,3,6.1,4.46,8.78,0,1,20,Africa,0
ID_003205,324.0,108.0,3,3.83,3.41,9.4,0,1,30,South America,1
ID_003206,310.0,99.0,2,1.94,4.65,8.42,0,0,25,North America,1
ID_003207,312.0,101.0,4,1.51,2.77,7.24,1,0,28,Africa,0
ID_003208,332.0,118.0,5,4.05,3.06,8.91,1,1,26,North America,0
ID_003209,301.0,100.0,2,0.39,1.54,5.57,0,0,23,Africa,1
ID_003210,324.0,109.0,3,4.48,2.5,9.78,0,0,32,South America,1
ID_003211,315.0,104.0,3,2.45,2.35,9.15,0,1,20,Asia,0
ID_003212,321.0,109.0,4,1.81,4.06,10.45,1,1,31,Europe,0
ID_003213,295.0,98.0,1,2.1,2.68,8.52,0,0,21,Asia,0
ID_003214,311.0,105.0,3,2.9,2.45,8.87,1,0,31,South America,0
ID_003215,,103.0,3,4.13,1.98,8.8,0,0,24,Africa,0
ID_003216,320.0,107.0,2,3.49,1.93,8.73,0,1,31,Asia,1
ID_003217,312.0,106.0,2,,2.72,7.84,0,0,30,South America,0
ID_003218,325.0,115.0,2,4.01,3.03,10.45,1,1,35,North America,0
ID_003219,303.0,100.0,2,1.23,4.33,,0,1,24,Europe,0
ID_003220,310.0,102.0,2,2.77,2.48,8.57,1,1,27,Asia,0
ID_003221,321.0,110.0,3,3.3,2.35,8.82,1,1,25,Africa,0
ID_003222,292.0,100.0,3,2.32,2.55,7.12,0,0,27,North America,1
ID_003223,,106.0,3,2.84,3.3,7.81,1,1,21,South America,0
ID_003224,325.0,115.0,2,2.92,4.05,9.89,1,1,22,Europe,1
ID_003225,320.0,109.0,3,,2.76,7.9,1,1,25,Africa,0
ID_003226,328.0,111.0,4,4.77,3.57,8.67,1,1,31,South America,1
ID_003227,315.0,103.0,2,1.69,3.06,8.23,0,1,32,South America,1
ID_003228,295.0,96.0,2,,1.59,9.1,0,0,29,Asia,0
ID_003229,325.0,,3,4.62,3.98,9.34,0,1,22,Asia,0
ID_003230,319.0,,3,4.48,6.27,7.71,1,1,25,Africa,0
ID_003231,331.0,115.0,4,5.22,4.87,8.55,0,1,25,South America,0
ID_003232,311.0,103.0,2,2.22,4.12,9.97,0,1,21,Asia,0
ID_003233,304.0,103.0,1,2.69,1.53,8.9,0,0,26,Europe,1
ID_003234,322.0,113.0,4,,3.81,9.38,1,1,31,Europe,0
ID_003235,322.0,112.0,3,4.44,3.33,8.84,1,1,21,South America,0
ID_003236,,109.0,2,,2.85,11.03,0,1,25,Asia,1
ID_003237,310.0,,3,1.86,0.68,7.96,0,0,20,Africa,0
ID_003238,296.0,98.0,3,3.44,3.94,,0,0,22,Africa,1
ID_003239,303.0,104.0,2,2.32,4.39,8.51,0,1,21,Africa,0
ID_003240,302.0,99.0,2,1.06,3.06,7.04,0,0,26,Europe,1
ID_003241,325.0,110.0,4,3.66,5.8,8.03,1,1,33,Asia,0
ID_003242,326.0,107.0,3,4.09,3.39,,1,1,23,Asia,1
ID_003243,319.0,,2,1.71,2.72,7.98,1,1,27,Europe,1
ID_003244,298.0,99.0,3,1.79,2.38,,0,0,25,Africa,0
ID_003245,311.0,104.0,3,,3.26,7.56,0,0,31,Africa,0
ID_003246,327.0,109.0,3,4.05,2.67,,1,1,29,South America,0
ID_003247,295.0,102.0,3,2.1,3.45,7.2,1,0,23,North America,1
ID_003248,315.0,104.0,2,3.11,6.14,9.97,0,1,24,Asia,1
ID_003249,312.0,102.0,3,4.8,2.68,9.31,0,1,32,Asia,1
ID_003250,337.0,116.0,4,3.65,5.79,9.67,1,1,32,Asia,0
ID_003251,323.0,106.0,3,3.61,2.87,7.53,1,1,34,North America,0
ID_003252,334.0,116.0,4,3.34,4.9,,1,1,34,South America,1
ID_003253,329.0,115.0,4,3.56,3.33,,1,1,28,North America,0
ID_003254,307.0,100.0,2,4.87,2.46,7.54,0,0,26,Africa,1
ID_003255,323.0,108.0,3,3.73,3.87,9.7,1,1,35,Africa,0
ID_003256,318.0,104.0,3,3.0,1.49,7.68,0,1,29,Asia,0
ID_003257,,98.0,1,1.82,2.96,7.62,1,1,33,Europe,1
ID_003258,319.0,107.0,3,3.31,2.57,8.23,1,1,33,Asia,0
ID_003259,312.0,109.0,2,3.23,3.86,8.92,0,1,28,Europe,0
ID_003260,303.0,101.0,2,2.75,4.5,8.57,0,1,26,North America,0
ID_003261,323.0,112.0,4,4.55,3.79,,0,1,35,Africa,0
ID_003262,326.0,,4,6.18,4.42,11.05,1,1,31,Europe,0
ID_003263,,118.0,4,4.56,5.76,9.56,1,1,20,North America,1
ID_003264,319.0,100.0,2,2.86,3.48,9.25,1,1,35,Africa,0
ID_003265,326.0,113.0,4,4.7,4.39,9.43,0,1,31,Europe,1
ID_003266,314.0,107.0,2,4.55,3.11,,0,0,27,Asia,0
ID_003267,320.0,110.0,3,2.41,4.07,9.89,1,1,23,Asia,0
ID_003268,314.0,103.0,3,2.95,3.9,8.47,0,1,22,Asia,1
ID_003269,313.0,107.0,2,3.05,2.87,8.69,0,0,35,North America,1
ID_003270,319.0,105.0,3,4.45,2.66,7.81,0,0,33,Asia,0
ID_003271,311.0,99.0,1,3.17,4.29,8.12,1,1,32,South America,0
ID_003272,329.0,110.0,4,5.56,2.87,9.3,1,1,26,Africa,1
ID_003273,320.0,105.0,3,4.84,3.44,9.14,1,1,31,North America,1
ID_003274,309.0,99.0,2,1.63,2.18,,0,0,22,Asia,1
ID_003275,306.0,102.0,2,0.74,2.96,7.01,0,1,27,Africa,1
ID_003276,322.0,106.0,2,2.73,3.53,8.89,1,0,25,Europe,0
ID_003277,303.0,104.0,2,3.42,0.79,,0,0,24,Asia,0
ID_003278,317.0,,2,3.37,5.44,8.82,0,0,23,Africa,0
ID_003279,292.0,97.0,2,1.74,3.4,6.91,0,0,27,South America,0
ID_003280,333.0,115.0,5,4.89,5.72,,1,1,27,Europe,0
ID_003281,298.0,99.0,3,2.4,3.67,8.7,0,0,31,South America,1
ID_003282,324.0,,4,2.56,4.88,9.53,1,1,20,Africa,1
ID_003283,298.0,102.0,3,5.23,3.91,8.77,0,0,28,South America,1
ID_003284,307.0,102.0,2,2.73,3.44,8.87,0,0,33,Africa,0
ID_003285,335.0,116.0,4,4.73,4.01,9.3,1,1,24,Africa,1
ID_003286,300.0,98.0,2,,4.26,8.03,0,1,23,South America,0
ID_003287,315.0,101.0,2,,1.34,8.75,0,0,25,Africa,0
ID_003288,326.0,103.0,5,1.77,3.93,7.55,1,1,25,Asia,0
ID_003289,312.0,106.0,2,3.04,4.59,8.97,0,1,21,Africa,1
ID_003290,326.0,116.0,4,4.03,6.59,10.45,1,1,27,North America,0
ID_003291,305.0,111.0,2,,2.84,8.13,0,0,26,Africa,0
ID_003292,323.0,111.0,4,4.47,4.88,7.85,1,1,35,North America,1
ID_003293,314.0,100.0,1,1.95,2.4,8.51,0,0,20,Africa,0
ID_003294,318.0,,2,5.3,2.87,8.11,0,0,24,Africa,1
ID_003295,314.0,102.0,2,0.76,2.99,8.97,0,0,35,South America,0
ID_003296,318.0,,3,2.89,3.12,8.0,1,1,31,Asia,1
ID_003297,322.0,109.0,3,4.08,2.6,6.81,1,1,25,Asia,0
ID_003298,316.0,109.0,2,2.35,2.71,9.18,0,1,23,Europe,0
ID_003299,318.0,107.0,3,5.1,4.38,9.6,0,1,21,South America,1
ID_003300,324.0,101.0,3,3.13,4.85,7.39,1,1,32,South America,0
ID_003301,296.0,96.0,2,3.04,1.61,7.19,0,0,33,Asia,1
ID_003302,,101.0,3,,2.58,8.02,0,0,23,South America,0
ID_003303,303.0,104.0,2,3.64,2.39,8.6,0,1,20,Asia,1
ID_003304,299.0,100.0,1,0.4,1.73,9.75,0,0,26,South America,0
ID_003305,328.0,110.0,4,4.14,2.74,10.22,1,1,21,Africa,0
ID_003306,327.0,109.0,4,2.91,4.69,9.11,1,1,32,Asia,0
ID_003307,,104.0,2,1.16,2.24,8.5,0,1,21,Asia,1
ID_003308,311.0,,2,2.0,1.74,,0,0,28,North America,1
ID_003309,311.0,104.0,2,4.52,3.09,5.89,0,1,24,South America,1
ID_003310,312.0,108.0,3,,3.69,8.68,0,1,21,South America,1
ID_003311,323.0,109.0,2,3.68,2.34,8.4,0,0,30,Asia,1
ID_003312,296.0,95.0,2,1.55,3.23,,0,0,28,Africa,0
ID_003313,306.0,105.0,2,0.91,3.9,,1,1,28,Africa,0
ID_003314,318.0,104.0,3,1.06,4.45,7.38,0,1,20,Africa,0
ID_003315,306.0,104.0,2,1.74,2.32,8.76,0,1,30,South America,0
ID_003316,317.0,,4,3.44,4.31,8.89,1,1,22,North America,0
ID_003317,315.0,108.0,4,4.06,3.71,9.7,1,1,23,Asia,1
ID_003318,320.0,113.0,4,4.49,4.57,9.67,1,1,33,Europe,0
ID_003319,298.0,100.0,1,2.65,2.67,8.31,0,0,26,North America,1
ID_003320,,102.0,3,2.98,3.6,8.2,1,1,29,Europe,0
ID_003321,,108.0,3,3.92,3.44,8.31,0,0,23,North America,1
ID_003322,306.0,,2,,2.92,8.03,0,0,21,Africa,1
ID_003323,316.0,109.0,3,3.95,3.75,8.15,1,1,26,South America,1
ID_003324,325.0,108.0,3,3.5,3.62,9.51,1,1,25,Europe,0
ID_003325,301.0,105.0,3,3.23,3.11,7.71,0,0,22,North America,0
ID_003326,331.0,118.0,4,5.07,4.56,,1,1,25,South America,0
ID_003327,312.0,107.0,2,,4.34,,0,0,30,Europe,0
ID_003328,,112.0,2,4.88,5.85,8.09,1,1,34,Asia,1
ID_003329,326.0,108.0,3,2.97,2.67,8.1,0,1,25,North America,1
ID_003330,324.0,111.0,3,2.15,4.74,10.64,1,1,31,Asia,1
ID_003331,322.0,104.0,2,,3.11,7.36,1,0,24,Africa,1
ID_003332,336.0,120.0,4,5.12,4.62,9.87,1,1,23,Asia,0
ID_003333,324.0,101.0,3,3.62,3.32,10.48,1,1,29,Asia,1
ID_003334,325.0,108.0,4,4.11,3.91,8.55,1,1,31,North America,0
ID_003335,316.0,102.0,2,4.32,2.48,7.74,0,1,34,Africa,1
ID_003336,,107.0,2,0.1,3.98,,0,1,20,Asia,1
ID_003337,,107.0,2,4.22,5.08,8.05,1,0,29,South America,1
ID_003338,300.0,97.0,1,3.42,1.25,8.99,0,0,25,Europe,0
ID_003339,338.0,119.0,5,4.58,5.18,9.65,0,1,21,Asia,0
ID_003340,319.0,111.0,3,2.5,2.43,8.03,1,1,32,Africa,1
ID_003341,324.0,111.0,4,2.61,3.31,8.87,1,1,22,Asia,1
ID_003342,317.0,111.0,3,3.67,3.8,9.71,0,1,33,Europe,1
ID_003343,315.0,109.0,3,4.93,4.1,8.03,1,1,27,Africa,0
ID_003344,305.0,105.0,2,2.99,1.21,8.36,0,1,29,North America,0
ID_003345,311.0,102.0,3,3.03,3.22,,0,0,33,Africa,0
ID_003346,334.0,119.0,5,5.73,5.13,,1,1,33,North America,1
ID_003347,323.0,,5,5.04,4.15,,1,1,25,Africa,0
ID_003348,296.0,94.0,2,2.87,2.71,7.18,0,0,22,Europe,1
ID_003349,315.0,106.0,1,2.3,4.53,8.6,1,0,35,Europe,0
ID_003350,326.0,116.0,4,3.04,4.77,,1,1,26,Africa,1
ID_003351,295.0,91.0,1,2.8,2.06,6.72,0,0,23,Asia,1
ID_003352,,107.0,2,2.95,1.8,8.78,0,1,33,Europe,0
ID_003353,325.0,109.0,3,3.39,3.52,8.56,1,1,28,North America,1
ID_003354,313.0,,2,2.52,4.44,7.12,1,1,34,North America,1
ID_003355,308.0,105.0,3,5.06,1.2,8.85,0,0,24,South America,1
ID_003356,320.0,108.0,3,2.81,4.56,9.79,1,1,22,North America,0
ID_003357,,104.0,2,3.49,2.16,8.66,0,1,21,South America,1
ID_003358,313.0,99.0,2,1.34,2.43,8.3,0,0,30,Africa,0
ID_003359,321.0,109.0,4,3.45,3.72,8.62,1,1,21,Africa,0
ID_003360,307.0,,2,4.93,2.12,9.67,0,1,22,Africa,1
ID_003361,320.0,106.0,2,2.25,2.57,7.47,0,0,21,Asia,0
ID_003362,317.0,106.0,3,4.22,2.32,8.38,0,1,33,Asia,1
ID_003363,317.0,106.0,3,3.97,3.31,8.26,1,1,23,South America,0
ID_003364,,104.0,2,1.97,3.14,8.23,0,0,21,North America,1
ID_003365,309.0,99.0,2,2.42,3.22,7.32,0,1,35,North America,0
ID_003366,311.0,103.0,2,3.03,1.82,9.12,0,0,29,Africa,1
ID_003367,297.0,,2,1.34,0.91,,0,0,28,Europe,1
ID_003368,322.0,111.0,3,5.04,4.76,9.51,1,1,21,Asia,1
ID_003369,309.0,102.0,3,3.18,3.55,8.8,1,1,28,Asia,1
ID_003370,308.0,108.0,2,,2.98,8.09,0,0,32,Africa,0
ID_003371,332.0,117.0,5,5.28,4.65,8.17,1,1,25,Asia,0
ID_003372,318.0,102.0,2,3.93,5.13,7.66,0,0,20,Africa,1
ID_003373,304.0,,2,3.84,3.07,9.54,0,0,23,South America,0
ID_003374,,103.0,2,2.41,3.74,,0,1,34,North America,1
ID_003375,310.0,104.0,2,2.33,3.53,8.94,0,0,33,Europe,1
ID_003376,327.0,110.0,4,4.64,3.43,9.02,1,1,20,North America,0
ID_003377,320.0,110.0,3,2.99,2.87,8.7,1,1,33,North America,0
ID_003378,325.0,112.0,3,3.21,2.94,9.47,0,0,35,South America,1
ID_003379,312.0,103.0,2,2.07,2.37,7.39,0,0,25,Asia,0
ID_003380,329.0,113.0,5,,5.7,9.34,1,1,33,Europe,1
ID_003381,315.0,98.0,1,1.35,2.93,7.48,0,0,32,Asia,0
ID_003382,314.0,104.0,1,2.87,1.67,6.92,0,0,23,North America,0
ID_003383,335.0,117.0,4,1.83,3.07,,1,1,22,Africa,0
ID_003384,307.0,100.0,2,2.65,1.13,8.29,0,0,22,North America,0
ID_003385,339.0,121.0,4,6.1,3.17,9.98,1,1,28,Asia,0
ID_003386,324.0,112.0,2,3.12,2.55,8.29,1,1,25,North America,1
ID_003387,329.0,118.0,3,4.56,4.28,8.62,1,1,28,Africa,0
ID_003388,303.0,105.0,4,5.58,4.29,8.44,0,1,32,South America,0
ID_003389,339.0,120.0,4,5.31,4.65,9.55,1,1,24,Asia,1
ID_003390,312.0,108.0,2,4.67,2.52,,0,1,21,North America,1
ID_003391,332.0,118.0,4,4.68,4.66,9.86,1,1,27,Asia,1
ID_003392,307.0,109.0,2,2.43,4.62,9.76,0,1,24,South America,0
ID_003393,331.0,116.0,5,3.05,3.96,9.43,1,1,21,North America,0
ID_003394,335.0,114.0,4,,4.11,9.83,1,1,23,North America,1
ID_003395,318.0,108.0,3,3.06,3.05,8.35,0,1,28,Asia,1
ID_003396,327.0,114.0,4,3.88,3.73,9.13,0,1,34,Asia,1
ID_003397,298.0,99.0,3,1.46,4.51,8.38,0,0,23,Africa,1
ID_003398,312.0,96.0,1,0.24,3.16,7.16,0,0,32,South America,0
ID_003399,,105.0,3,2.12,1.09,,0,1,31,Africa,0
ID_003400,305.0,104.0,1,2.68,1.49,,0,0,31,North America,0
ID_003401,336.0,117.0,4,6.12,5.4,10.9,1,1,35,Asia,0
ID_003402,315.0,104.0,2,3.26,2.95,7.75,0,0,35,North America,0
ID_003403,316.0,107.0,3,3.92,4.0,7.91,0,1,35,North America,1
ID_003404,304.0,101.0,2,4.63,3.16,7.26,0,0,31,Europe,0
ID_003405,328.0,110.0,3,,2.69,9.02,1,1,32,Europe,1
ID_003406,,,4,3.8,4.43,9.63,1,1,34,North America,1
ID_003407,307.0,109.0,2,3.27,3.53,,0,1,33,Asia,1
ID_003408,318.0,106.0,3,2.96,3.89,9.07,1,1,23,North America,0
ID_003409,322.0,110.0,3,2.3,3.07,,1,1,21,Europe,1
ID_003410,330.0,117.0,4,,4.79,,1,1,32,Asia,0
ID_003411,337.0,118.0,4,4.25,4.5,9.22,1,1,31,North America,1
ID_003412,321.0,108.0,3,2.14,3.91,8.05,0,1,34,South America,0
ID_003413,302.0,98.0,3,1.76,1.72,7.99,0,0,25,South America,1
ID_003414,307.0,,2,1.64,4.13,7.83,1,1,35,North America,0
ID_003415,333.0,116.0,4,3.99,4.27,8.37,0,1,32,Asia,1
ID_003416,305.0,109.0,3,4.42,3.54,7.38,0,1,30,North America,1
ID_003417,325.0,105.0,3,,2.14,8.51,1,0,33,North America,1
ID_003418,322.0,,3,1.45,1.23,9.04,0,1,21,Europe,1
ID_003419,333.0,114.0,4,4.13,3.88,9.88,1,1,31,South America,0
ID_003420,333.0,118.0,5,,5.11,,1,1,26,Europe,0
ID_003421,326.0,105.0,4,4.62,4.95,9.45,1,1,22,Europe,0
ID_003422,322.0,111.0,3,5.08,3.11,9.09,1,1,34,North America,1
ID_003423,,,4,2.9,4.13,8.37,1,1,22,Europe,1
ID_003424,,109.0,2,4.18,2.22,9.66,0,0,24,South America,1
ID_003425,,110.0,3,3.34,5.07,9.16,1,1,22,Europe,1
ID_003426,310.0,,2,3.38,2.26,8.46,1,1,21,South America,1
ID_003427,315.0,104.0,3,,2.49,7.32,0,1,29,Europe,1
ID_003428,330.0,112.0,5,1.46,3.73,9.76,1,1,28,South America,0
ID_003429,299.0,103.0,3,2.36,2.51,8.49,0,0,21,Europe,0
ID_003430,322.0,104.0,3,4.04,2.68,8.61,1,1,33,Europe,0
ID_003431,,,3,3.47,1.86,7.44,1,0,30,Asia,0
ID_003432,297.0,99.0,1,3.49,4.26,7.68,0,0,21,South America,0
ID_003433,328.0,108.0,2,4.43,3.26,8.38,1,1,32,South America,0
ID_003434,340.0,119.0,4,4.91,3.76,8.37,0,1,34,South America,0
ID_003435,313.0,99.0,1,2.46,3.92,7.73,1,1,27,Africa,0
ID_003436,304.0,99.0,3,1.08,2.41,7.66,0,0,34,Europe,1
ID_003437,309.0,104.0,2,3.83,2.82,8.46,0,1,28,South America,1
ID_003438,294.0,96.0,2,2.33,2.54,7.29,0,0,26,Africa,1
ID_003439,324.0,109.0,4,4.57,4.48,9.15,1,1,22,Asia,1
ID_003440,321.0,,5,3.72,4.31,9.24,1,1,28,South America,1
ID_003441,,106.0,2,4.15,2.95,6.88,0,1,22,South America,1
ID_003442,302.0,102.0,2,3.46,4.26,8.07,1,1,24,Africa,1
ID_003443,323.0,113.0,4,5.43,4.62,9.37,1,1,28,Europe,0
ID_003444,300.0,106.0,3,4.24,4.92,8.76,0,0,31,Asia,0
ID_003445,306.0,101.0,2,,2.96,7.6,0,1,33,South America,1
ID_003446,334.0,119.0,5,6.2,5.85,8.42,1,1,33,Europe,0
ID_003447,338.0,120.0,5,,3.5,10.13,1,1,22,Asia,0
ID_003448,320.0,109.0,3,4.23,3.13,8.02,1,1,26,North America,0
ID_003449,303.0,,2,0.62,2.7,6.4,0,0,35,North America,0
ID_003450,310.0,,3,4.88,4.23,7.86,1,1,35,Asia,0
ID_003451,311.0,,2,1.08,2.9,6.91,1,0,31,Africa,1
ID_003452,321.0,108.0,3,3.96,4.37,9.43,1,1,20,Asia,0
ID_003453,302.0,100.0,3,2.72,2.36,6.58,0,0,23,Asia,1
ID_003454,339.0,113.0,5,,3.78,10.43,1,1,23,Africa,1
ID_003455,322.0,111.0,4,4.53,3.94,8.59,1,1,26,Africa,1
ID_003456,313.0,101.0,2,3.09,1.93,9.19,0,0,27,Europe,0
ID_003457,331.0,117.0,4,5.19,4.84,8.84,1,1,20,Europe,1
ID_003458,331.0,117.0,4,4.74,4.84,9.73,1,1,24,Africa,1
ID_003459,325.0,113.0,4,3.32,1.8,10.79,0,1,26,North America,1
ID_003460,315.0,98.0,2,,3.02,7.29,0,0,31,North America,1
ID_003461,314.0,104.0,3,3.84,3.55,8.78,0,1,23,Asia,0
ID_003462,327.0,115.0,4,4.42,5.11,10.05,1,1,32,South America,1
ID_003463,296.0,97.0,2,2.9,3.06,8.0,0,0,23,Asia,1
ID_003464,318.0,112.0,2,2.52,2.45,,1,1,23,Asia,1
ID_003465,339.0,,5,5.22,3.41,8.72,1,1,31,South America,1
ID_003466,327.0,114.0,4,3.96,3.76,7.75,0,1,25,Africa,0
ID_003467,334.0,117.0,4,4.61,4.26,11.15,1,1,26,North America,1
ID_003468,299.0,104.0,2,3.42,2.27,8.58,0,1,21,Asia,1
ID_003469,331.0,116.0,5,,5.18,8.2,1,1,34,South America,1
ID_003470,314.0,102.0,2,1.47,2.88,9.07,0,1,24,Europe,1
ID_003471,,98.0,3,2.54,1.57,6.83,0,0,23,Asia,1
ID_003472,,106.0,4,2.9,4.49,,1,1,34,North America,1
ID_003473,,108.0,2,,3.98,9.61,0,0,33,Africa,0
ID_003474,316.0,102.0,2,,3.67,7.84,0,0,35,Asia,1
ID_003475,323.0,106.0,3,2.31,2.51,8.77,1,1,32,Asia,0
ID_003476,325.0,109.0,4,3.42,4.32,9.5,1,1,22,South America,0
ID_003477,298.0,98.0,1,1.69,2.38,7.79,0,0,26,Europe,1
